date,competition,journee,equipe_dom,equipe_ext,buts_dom,buts_ext
2017-09-15,national,7,USL Dunkerque,FC Chambly,1,1
2017-09-15,national,7,US Créteil-Lusitanos,AS Béziers,0,1
2017-09-15,national,7,Marseille Consolat,US Avranches,0,1
2017-09-15,national,7,US Boulogne,Vendée Les Herbiers,1,2
2017-09-15,national,7,Entente SSG,AS Lyon Duchère,1,1
2017-09-15,ligue-2,7,US Quevilly-Rouen,AS Nancy Lorraine,2,0
2017-09-15,ligue-2,7,FC Lorient,AC Ajaccio,2,0
2017-09-15,ligue-2,7,Nîmes Olympique,AJ Auxerre,3,0
2017-09-15,ligue-2,7,Gazélec FC Ajaccio,Clermont Foot 63,2,1
2017-09-15,ligue-2,7,Stade Brestois 29,Havre AC,1,0
2017-09-15,ligue-2,7,FC Bourg-Péronnas,LB Châteauroux,3,0
2017-09-15,ligue-2,7,Paris FC,Tours FC,2,0
2017-09-15,ligue-1,6,Toulouse FC,Girondins Bordeaux,0,1
2017-09-15,ligue-2,7,US Orléans,Chamois Niortais,3,1
2017-09-16,national,7,Red Star FC,Stade Lavallois,1,1
2017-09-16,ligue-2,7,FC Sochaux,Stade de Reims,2,4
2017-09-16,ligue-1,6,ESTAC Troyes,Montpellier HSC,0,1
2017-09-16,ligue-1,6,FC Nantes,SM Caen,1,0
2017-09-16,ligue-1,6,Dijon FCO,AS Saint-Étienne,0,1
2017-09-16,ligue-1,6,AS Monaco,RC Strasbourg,3,0
2017-09-16,ligue-1,6,EA Guingamp,Lille OSC,1,0
2017-09-17,ligue-1,6,Amiens SC,Olympique Marseille,0,2
2017-09-17,ligue-1,6,Angers SCO,FC Metz,0,1
2017-09-17,ligue-1,6,Stade Rennais,OGC Nice,0,1
2017-09-17,ligue-1,6,Paris Saint-Germain,Olympique Lyonnais,2,0
2017-09-18,ligue-2,8,RC Lens,US Quevilly-Rouen,2,0
2017-09-19,ligue-2,8,Chamois Niortais,Stade Brestois 29,0,2
2017-09-19,ligue-2,8,Tours FC,Nîmes Olympique,0,4
2017-09-19,ligue-2,8,Stade de Reims,Gazélec FC Ajaccio,5,0
2017-09-19,ligue-2,8,AS Nancy Lorraine,FC Bourg-Péronnas,2,1
2017-09-19,ligue-2,8,Paris FC,US Orléans,1,0
2017-09-19,ligue-2,8,LB Châteauroux,Clermont Foot 63,0,2
2017-09-19,ligue-2,8,AC Ajaccio,Valenciennes FC,3,0
2017-09-19,ligue-2,8,Havre AC,FC Sochaux,1,0
2017-09-19,ligue-2,8,AJ Auxerre,FC Lorient,1,0
2017-09-22,national,8,Entente SSG,Rodez AF,1,3
2017-09-22,national,8,AS Lyon Duchère,US Avranches,1,0
2017-09-22,national,8,Vendée Les Herbiers,USL Dunkerque,1,1
2017-09-22,national,8,Stade Lavallois,Pau FC,2,0
2017-09-22,national,8,US Concarneau,US Boulogne,1,0
2017-09-22,national,8,AS Béziers,Red Star FC,1,0
2017-09-22,ligue-2,9,Valenciennes FC,AJ Auxerre,0,2
2017-09-22,ligue-2,9,FC Sochaux,AC Ajaccio,1,6
2017-09-22,national,8,FC Chambly,US Créteil-Lusitanos,3,0
2017-09-22,ligue-2,9,US Orléans,Tours FC,1,1
2017-09-22,ligue-2,9,Nîmes Olympique,Chamois Niortais,1,5
2017-09-22,ligue-2,9,Gazélec FC Ajaccio,LB Châteauroux,2,1
2017-09-22,ligue-2,9,Stade Brestois 29,Paris FC,1,1
2017-09-22,ligue-2,9,FC Bourg-Péronnas,Havre AC,2,1
2017-09-22,ligue-1,7,Lille OSC,AS Monaco,0,4
2017-09-22,ligue-1,7,OGC Nice,Angers SCO,2,2
2017-09-22,ligue-2,9,US Quevilly-Rouen,Stade de Reims,1,2
2017-09-23,ligue-1,7,Montpellier HSC,Paris Saint-Germain,0,0
2017-09-23,ligue-1,7,FC Metz,ESTAC Troyes,0,1
2017-09-23,ligue-1,7,Girondins Bordeaux,EA Guingamp,3,1
2017-09-23,ligue-1,7,Olympique Lyonnais,Dijon FCO,3,3
2017-09-23,ligue-1,7,SM Caen,Amiens SC,1,0
2017-09-23,ligue-2,9,FC Lorient,AS Nancy Lorraine,0,0
2017-09-23,national,8,Grenoble Foot 38,SO Cholet,0,2
2017-09-24,ligue-1,7,Olympique Marseille,Toulouse FC,2,0
2017-09-24,ligue-1,7,RC Strasbourg,FC Nantes,1,2
2017-09-24,ligue-1,7,AS Saint-Étienne,Stade Rennais,2,2
2017-09-25,ligue-2,9,Clermont Foot 63,RC Lens,1,0
2017-09-28,national,9,Pau FC,AS Béziers,2,2
2017-09-29,national,9,US Boulogne,Entente SSG,2,2
2017-09-29,national,9,Red Star FC,FC Chambly,2,0
2017-09-29,national,9,USL Dunkerque,US Concarneau,2,0
2017-09-29,national,9,US Créteil-Lusitanos,Vendée Les Herbiers,3,1
2017-09-29,national,9,Marseille Consolat,Grenoble Foot 38,1,2
2017-09-29,national,9,SO Cholet,Stade Lavallois,2,2
2017-09-29,ligue-2,10,Tours FC,Stade Brestois 29,1,2
2017-09-29,ligue-2,10,US Orléans,Valenciennes FC,3,4
2017-09-29,ligue-2,10,Chamois Niortais,US Quevilly-Rouen,2,1
2017-09-29,ligue-2,10,AS Nancy Lorraine,LB Châteauroux,4,1
2017-09-29,ligue-2,10,RC Lens,Gazélec FC Ajaccio,2,0
2017-09-29,ligue-2,10,Paris FC,Nîmes Olympique,2,1
2017-09-29,ligue-2,10,AJ Auxerre,FC Sochaux,2,0
2017-09-29,ligue-2,10,AC Ajaccio,FC Bourg-Péronnas,2,0
2017-09-29,ligue-1,8,AS Monaco,Montpellier HSC,1,1
2017-09-30,ligue-2,10,Stade de Reims,Clermont Foot 63,1,0
2017-09-30,ligue-1,8,Stade Rennais,SM Caen,0,1
2017-09-30,ligue-1,8,FC Nantes,FC Metz,1,0
2017-09-30,national,9,Rodez AF,AS Lyon Duchère,2,0
2017-09-30,ligue-1,8,Dijon FCO,RC Strasbourg,1,1
2017-09-30,ligue-1,8,Paris Saint-Germain,Girondins Bordeaux,6,2
2017-09-30,ligue-1,8,EA Guingamp,Toulouse FC,1,1
2017-10-01,ligue-1,8,OGC Nice,Olympique Marseille,2,4
2017-10-01,ligue-1,8,Angers SCO,Olympique Lyonnais,3,3
2017-10-01,ligue-1,8,ESTAC Troyes,AS Saint-Étienne,2,1
2017-10-02,ligue-2,10,Havre AC,FC Lorient,3,2
2017-10-13,national,10,Entente SSG,USL Dunkerque,0,2
2017-10-13,national,10,Rodez AF,US Boulogne,2,2
2017-10-13,national,10,Vendée Les Herbiers,Red Star FC,0,0
2017-10-13,national,10,Grenoble Foot 38,US Avranches,3,1
2017-10-13,national,10,FC Chambly,Pau FC,2,2
2017-10-13,national,10,AS Béziers,SO Cholet,1,3
2017-10-13,ligue-2,11,Valenciennes FC,Tours FC,2,0
2017-10-13,national,10,US Concarneau,US Créteil-Lusitanos,1,1
2017-10-13,ligue-2,11,US Quevilly-Rouen,AC Ajaccio,0,1
2017-10-13,ligue-2,11,Nîmes Olympique,US Orléans,4,1
2017-10-13,ligue-2,11,Gazélec FC Ajaccio,AS Nancy Lorraine,2,1
2017-10-13,ligue-2,11,LB Châteauroux,Stade de Reims,3,1
2017-10-13,ligue-2,11,Stade Brestois 29,AJ Auxerre,1,1
2017-10-13,ligue-2,11,FC Bourg-Péronnas,RC Lens,0,6
2017-10-13,ligue-1,9,Olympique Lyonnais,AS Monaco,3,2
2017-10-13,ligue-2,11,FC Sochaux,Paris FC,1,0
2017-10-14,ligue-2,11,Clermont Foot 63,Havre AC,3,0
2017-10-14,ligue-1,9,SM Caen,Angers SCO,0,2
2017-10-14,ligue-1,9,Lille OSC,ESTAC Troyes,2,2
2017-10-14,ligue-1,9,Dijon FCO,Paris Saint-Germain,1,2
2017-10-14,ligue-1,9,EA Guingamp,Stade Rennais,2,0
2017-10-14,ligue-1,9,AS Saint-Étienne,FC Metz,3,1
2017-10-14,ligue-1,9,Toulouse FC,Amiens SC,1,0
2017-10-14,national,10,Stade Lavallois,Marseille Consolat,1,1
2017-10-15,ligue-1,9,RC Strasbourg,Olympique Marseille,3,3
2017-10-15,ligue-1,9,Montpellier HSC,OGC Nice,2,0
2017-10-15,ligue-1,9,Girondins Bordeaux,FC Nantes,1,1
2017-10-16,ligue-2,11,FC Lorient,Chamois Niortais,0,0
2017-10-20,ligue-2,12,Tours FC,FC Sochaux,0,1
2017-10-20,ligue-1,10,AS Saint-Étienne,Montpellier HSC,0,1
2017-10-20,ligue-2,12,AJ Auxerre,US Quevilly-Rouen,2,1
2017-10-20,ligue-2,12,Paris FC,Valenciennes FC,3,2
2017-10-20,ligue-2,12,Havre AC,LB Châteauroux,1,1
2017-10-20,ligue-2,12,AS Nancy Lorraine,Clermont Foot 63,2,2
2017-10-20,ligue-2,12,Nîmes Olympique,Stade Brestois 29,4,0
2017-10-20,ligue-2,12,Chamois Niortais,FC Bourg-Péronnas,2,0
2017-10-20,ligue-2,12,US Orléans,FC Lorient,1,2
2017-10-21,ligue-2,12,RC Lens,Stade de Reims,0,1
2017-10-21,ligue-1,10,Stade Rennais,Lille OSC,1,0
2017-10-21,ligue-1,10,Angers SCO,Toulouse FC,0,1
2017-10-21,ligue-1,10,AS Monaco,SM Caen,2,0
2017-10-21,ligue-1,10,FC Nantes,EA Guingamp,2,1
2017-10-21,ligue-1,10,FC Metz,Dijon FCO,1,2
2017-10-21,ligue-1,10,Amiens SC,Girondins Bordeaux,1,0
2017-10-22,ligue-1,10,Olympique Marseille,Paris Saint-Germain,2,2
2017-10-22,ligue-1,10,OGC Nice,RC Strasbourg,1,2
2017-10-22,ligue-1,10,ESTAC Troyes,Olympique Lyonnais,0,5
2017-10-23,ligue-2,12,AC Ajaccio,Gazélec FC Ajaccio,2,0
2017-10-26,national,11,Pau FC,Vendée Les Herbiers,4,0
2017-10-27,national,11,US Boulogne,AS Lyon Duchère,1,0
2017-10-27,national,11,US Avranches,Stade Lavallois,2,1
2017-10-27,national,11,US Créteil-Lusitanos,Entente SSG,1,1
2017-10-27,national,11,SO Cholet,FC Chambly,4,2
2017-10-27,ligue-2,13,FC Sochaux,Chamois Niortais,2,1
2017-10-27,national,11,Marseille Consolat,AS Béziers,1,0
2017-10-27,ligue-2,13,Gazélec FC Ajaccio,Paris FC,0,0
2017-10-27,ligue-2,13,Stade Brestois 29,US Orléans,0,1
2017-10-27,ligue-2,13,FC Bourg-Péronnas,AJ Auxerre,1,1
2017-10-27,ligue-1,11,Paris Saint-Germain,OGC Nice,3,0
2017-10-27,ligue-2,13,US Quevilly-Rouen,Havre AC,0,2
2017-10-28,national,11,Red Star FC,US Concarneau,3,1
2017-10-28,national,11,USL Dunkerque,Rodez AF,1,3
2017-10-28,ligue-2,13,Stade de Reims,AS Nancy Lorraine,3,0
2017-10-28,ligue-2,13,FC Lorient,Tours FC,2,0
2017-10-28,ligue-2,13,Clermont Foot 63,AC Ajaccio,1,1
2017-10-28,ligue-2,13,Valenciennes FC,Nîmes Olympique,1,2
2017-10-28,ligue-1,11,RC Strasbourg,Angers SCO,2,2
2017-10-28,ligue-1,11,Montpellier HSC,Stade Rennais,0,1
2017-10-28,ligue-1,11,EA Guingamp,Amiens SC,1,1
2017-10-28,ligue-1,11,SM Caen,ESTAC Troyes,1,0
2017-10-28,ligue-1,11,Dijon FCO,FC Nantes,1,0
2017-10-28,ligue-1,11,Girondins Bordeaux,AS Monaco,0,2
2017-10-29,ligue-1,11,Toulouse FC,AS Saint-Étienne,0,0
2017-10-29,ligue-1,11,Lille OSC,Olympique Marseille,0,1
2017-10-29,ligue-1,11,Olympique Lyonnais,FC Metz,2,0
2017-10-30,ligue-2,13,LB Châteauroux,RC Lens,0,0
2017-11-03,national,12,AS Béziers,US Avranches,2,2
2017-11-03,national,12,Entente SSG,Red Star FC,1,1
2017-11-03,national,12,Rodez AF,US Créteil-Lusitanos,2,0
2017-11-03,national,12,Vendée Les Herbiers,SO Cholet,1,2
2017-11-03,national,12,US Concarneau,Pau FC,0,2
2017-11-03,national,12,FC Chambly,Marseille Consolat,3,0
2017-11-03,national,12,US Boulogne,USL Dunkerque,1,1
2017-11-03,ligue-2,14,Valenciennes FC,Stade Brestois 29,0,0
2017-11-03,ligue-2,14,Tours FC,FC Bourg-Péronnas,3,2
2017-11-03,ligue-2,14,US Orléans,FC Sochaux,3,3
2017-11-03,ligue-2,14,Chamois Niortais,Clermont Foot 63,1,1
2017-11-03,ligue-2,14,Nîmes Olympique,US Quevilly-Rouen,4,1
2017-11-03,ligue-2,14,Paris FC,FC Lorient,1,1
2017-11-03,ligue-2,14,AJ Auxerre,Gazélec FC Ajaccio,0,1
2017-11-03,ligue-2,14,AC Ajaccio,LB Châteauroux,1,2
2017-11-03,ligue-1,12,Stade Rennais,Girondins Bordeaux,1,0
2017-11-04,ligue-2,14,AS Nancy Lorraine,RC Lens,1,1
2017-11-04,ligue-1,12,Montpellier HSC,Amiens SC,1,1
2017-11-04,ligue-1,12,FC Nantes,Toulouse FC,2,1
2017-11-04,national,12,AS Lyon Duchère,Grenoble Foot 38,2,4
2017-11-04,ligue-1,12,AS Monaco,EA Guingamp,6,0
2017-11-04,ligue-1,12,Angers SCO,Paris Saint-Germain,0,5
2017-11-04,ligue-1,12,ESTAC Troyes,RC Strasbourg,3,0
2017-11-05,ligue-1,12,OGC Nice,Dijon FCO,1,0
2017-11-05,ligue-1,12,FC Metz,Lille OSC,0,3
2017-11-05,ligue-1,12,Olympique Marseille,SM Caen,5,0
2017-11-05,ligue-1,12,AS Saint-Étienne,Olympique Lyonnais,0,5
2017-11-06,ligue-2,14,Havre AC,Stade de Reims,0,0
2017-11-16,national,13,Pau FC,Entente SSG,2,2
2017-11-17,ligue-2,15,FC Sochaux,Nîmes Olympique,2,1
2017-11-17,national,13,Marseille Consolat,Vendée Les Herbiers,3,3
2017-11-17,national,13,Red Star FC,Rodez AF,1,0
2017-11-17,national,13,USL Dunkerque,AS Lyon Duchère,1,0
2017-11-17,national,13,US Créteil-Lusitanos,US Boulogne,3,0
2017-11-17,national,13,SO Cholet,US Concarneau,1,5
2017-11-17,ligue-2,15,Stade de Reims,Paris FC,1,1
2017-11-17,ligue-2,15,Gazélec FC Ajaccio,Havre AC,1,1
2017-11-17,ligue-2,15,AS Nancy Lorraine,AC Ajaccio,2,2
2017-11-17,ligue-2,15,Clermont Foot 63,AJ Auxerre,1,0
2017-11-17,ligue-2,15,LB Châteauroux,Tours FC,1,0
2017-11-17,ligue-2,15,FC Bourg-Péronnas,Valenciennes FC,1,3
2017-11-17,ligue-1,13,Amiens SC,AS Monaco,1,1
2017-11-17,ligue-1,13,Lille OSC,AS Saint-Étienne,3,1
2017-11-17,ligue-2,15,US Quevilly-Rouen,US Orléans,1,0
2017-11-18,national,13,US Avranches,FC Chambly,0,0
2017-11-18,ligue-2,15,FC Lorient,Stade Brestois 29,4,2
2017-11-18,ligue-1,13,RC Strasbourg,Stade Rennais,2,1
2017-11-18,national,13,Grenoble Foot 38,Stade Lavallois,1,1
2017-11-18,ligue-1,13,EA Guingamp,Angers SCO,1,1
2017-11-18,ligue-1,13,Dijon FCO,ESTAC Troyes,3,1
2017-11-18,ligue-1,13,Paris Saint-Germain,FC Nantes,4,1
2017-11-18,ligue-1,13,Toulouse FC,FC Metz,0,0
2017-11-19,ligue-1,13,SM Caen,OGC Nice,1,1
2017-11-19,ligue-1,13,Olympique Lyonnais,Montpellier HSC,0,0
2017-11-19,ligue-1,13,Girondins Bordeaux,Olympique Marseille,1,1
2017-11-20,ligue-2,15,RC Lens,Chamois Niortais,3,1
2017-11-20,ligue-1,8,Amiens SC,Lille OSC,3,0
2017-11-24,national,14,Entente SSG,SO Cholet,1,1
2017-11-24,national,14,Rodez AF,Pau FC,0,2
2017-11-24,national,14,AS Lyon Duchère,Stade Lavallois,1,0
2017-11-24,national,14,Vendée Les Herbiers,US Avranches,2,2
2017-11-24,national,14,USL Dunkerque,US Créteil-Lusitanos,1,2
2017-11-24,national,14,US Concarneau,Marseille Consolat,2,0
2017-11-24,national,14,AS Béziers,Grenoble Foot 38,0,0
2017-11-24,ligue-2,16,Valenciennes FC,FC Lorient,4,2
2017-11-24,ligue-2,16,Chamois Niortais,LB Châteauroux,2,1
2017-11-24,ligue-2,16,US Orléans,Clermont Foot 63,1,2
2017-11-24,ligue-2,16,Nîmes Olympique,FC Bourg-Péronnas,4,0
2017-11-24,ligue-2,16,Stade Brestois 29,FC Sochaux,1,0
2017-11-24,ligue-2,16,Paris FC,US Quevilly-Rouen,2,0
2017-11-24,ligue-2,16,AJ Auxerre,AS Nancy Lorraine,1,1
2017-11-24,ligue-2,16,AC Ajaccio,Stade de Reims,0,1
2017-11-24,ligue-1,14,AS Saint-Étienne,RC Strasbourg,2,2
2017-11-24,ligue-2,16,Tours FC,Gazélec FC Ajaccio,1,2
2017-11-25,national,14,US Boulogne,Red Star FC,0,0
2017-11-25,ligue-2,16,Havre AC,RC Lens,1,0
2017-11-25,ligue-1,14,SM Caen,Girondins Bordeaux,1,0
2017-11-25,ligue-1,14,Montpellier HSC,Lille OSC,3,0
2017-11-25,ligue-1,14,ESTAC Troyes,Angers SCO,3,0
2017-11-25,ligue-1,14,Dijon FCO,Toulouse FC,3,1
2017-11-25,ligue-1,14,Stade Rennais,FC Nantes,2,1
2017-11-25,ligue-1,14,FC Metz,Amiens SC,0,2
2017-11-26,ligue-1,14,OGC Nice,Olympique Lyonnais,0,5
2017-11-26,ligue-1,14,Olympique Marseille,EA Guingamp,1,0
2017-11-26,ligue-1,14,AS Monaco,Paris Saint-Germain,1,2
2017-11-27,ligue-2,17,Stade de Reims,AJ Auxerre,2,0
2017-11-28,ligue-2,17,RC Lens,AC Ajaccio,2,0
2017-11-28,ligue-2,17,US Quevilly-Rouen,Tours FC,4,0
2017-11-28,ligue-2,17,AS Nancy Lorraine,Havre AC,0,3
2017-11-28,ligue-2,17,FC Lorient,Nîmes Olympique,1,2
2017-11-28,ligue-2,17,Gazélec FC Ajaccio,Chamois Niortais,0,2
2017-11-28,ligue-2,17,FC Sochaux,Valenciennes FC,3,1
2017-11-28,ligue-2,17,LB Châteauroux,Paris FC,0,0
2017-11-28,ligue-2,17,FC Bourg-Péronnas,US Orléans,4,0
2017-11-28,ligue-1,15,Girondins Bordeaux,AS Saint-Étienne,3,0
2017-11-28,ligue-1,15,Amiens SC,Dijon FCO,2,1
2017-11-28,ligue-1,15,RC Strasbourg,SM Caen,0,0
2017-11-28,ligue-2,17,Clermont Foot 63,Stade Brestois 29,1,2
2017-11-29,ligue-1,15,Paris Saint-Germain,ESTAC Troyes,2,0
2017-11-29,ligue-1,15,Angers SCO,Stade Rennais,1,2
2017-11-29,ligue-1,15,Olympique Lyonnais,Lille OSC,1,2
2017-11-29,ligue-1,15,FC Nantes,AS Monaco,1,0
2017-11-29,ligue-1,15,FC Metz,Olympique Marseille,0,3
2017-11-29,ligue-1,15,EA Guingamp,Montpellier HSC,0,0
2017-11-29,ligue-1,15,Toulouse FC,OGC Nice,1,2
2017-12-01,ligue-1,16,Dijon FCO,Girondins Bordeaux,3,2
2017-12-02,ligue-1,16,Lille OSC,Toulouse FC,1,0
2017-12-02,ligue-1,16,Stade Rennais,Amiens SC,2,0
2017-12-02,ligue-1,16,OGC Nice,FC Metz,3,1
2017-12-02,ligue-1,16,AS Monaco,Angers SCO,1,0
2017-12-02,ligue-1,16,RC Strasbourg,Paris Saint-Germain,2,1
2017-12-02,ligue-1,16,ESTAC Troyes,EA Guingamp,0,1
2017-12-03,ligue-1,16,AS Saint-Étienne,FC Nantes,1,1
2017-12-03,ligue-1,16,SM Caen,Olympique Lyonnais,1,2
2017-12-03,ligue-1,16,Montpellier HSC,Olympique Marseille,1,1
2017-12-07,national,15,Grenoble Foot 38,FC Chambly,0,0
2017-12-08,national,15,US Avranches,US Concarneau,3,2
2017-12-08,national,15,Red Star FC,USL Dunkerque,1,2
2017-12-08,national,15,Pau FC,US Boulogne,2,3
2017-12-08,national,15,Stade Lavallois,AS Béziers,2,2
2017-12-08,national,15,US Créteil-Lusitanos,AS Lyon Duchère,0,0
2017-12-08,national,15,Marseille Consolat,Entente SSG,0,1
2017-12-08,ligue-2,18,Valenciennes FC,US Quevilly-Rouen,1,1
2017-12-08,ligue-2,18,FC Lorient,FC Sochaux,2,1
2017-12-08,ligue-2,18,Chamois Niortais,Stade de Reims,1,2
2017-12-08,ligue-2,18,Stade Brestois 29,FC Bourg-Péronnas,3,0
2017-12-08,ligue-2,18,Paris FC,RC Lens,2,2
2017-12-08,ligue-2,18,AJ Auxerre,LB Châteauroux,1,2
2017-12-08,ligue-1,17,Girondins Bordeaux,RC Strasbourg,0,3
2017-12-08,ligue-2,18,Tours FC,AS Nancy Lorraine,1,2
2017-12-09,national,15,SO Cholet,Rodez AF,0,1
2017-12-09,ligue-1,17,Angers SCO,Montpellier HSC,1,1
2017-12-09,ligue-1,17,Toulouse FC,SM Caen,2,0
2017-12-09,ligue-2,18,AC Ajaccio,Havre AC,1,0
2017-12-09,ligue-1,17,EA Guingamp,Dijon FCO,4,0
2017-12-09,ligue-1,17,AS Monaco,ESTAC Troyes,3,2
2017-12-09,ligue-1,17,Paris Saint-Germain,Lille OSC,3,1
2017-12-09,ligue-1,17,FC Metz,Stade Rennais,1,1
2017-12-10,ligue-1,17,Amiens SC,Olympique Lyonnais,1,2
2017-12-10,ligue-1,17,FC Nantes,OGC Nice,1,2
2017-12-10,ligue-1,17,Olympique Marseille,AS Saint-Étienne,3,0
2017-12-11,ligue-2,18,Nîmes Olympique,Clermont Foot 63,3,1
2017-12-12,ligue-2,18,US Orléans,Gazélec FC Ajaccio,2,0
2017-12-15,national,16,US Boulogne,SO Cholet,1,1
2017-12-15,national,16,AS Lyon Duchère,AS Béziers,1,1
2017-12-15,national,16,Entente SSG,US Avranches,2,1
2017-12-15,national,16,USL Dunkerque,Pau FC,2,3
2017-12-15,national,16,FC Chambly,Stade Lavallois,3,0
2017-12-15,ligue-2,19,US Quevilly-Rouen,Stade Brestois 29,1,4
2017-12-15,national,16,Vendée Les Herbiers,Grenoble Foot 38,0,1
2017-12-15,ligue-2,19,Havre AC,Chamois Niortais,2,1
2017-12-15,ligue-2,19,Clermont Foot 63,FC Sochaux,0,2
2017-12-15,ligue-2,19,LB Châteauroux,US Orléans,0,0
2017-12-15,ligue-2,19,FC Bourg-Péronnas,FC Lorient,2,2
2017-12-15,ligue-2,19,AC Ajaccio,AJ Auxerre,3,1
2017-12-15,ligue-1,18,AS Saint-Étienne,AS Monaco,0,4
2017-12-15,ligue-2,19,AS Nancy Lorraine,Paris FC,0,1
2017-12-16,national,16,US Créteil-Lusitanos,Red Star FC,2,3
2017-12-16,ligue-2,19,Stade de Reims,Valenciennes FC,5,1
2017-12-16,ligue-1,18,RC Strasbourg,Toulouse FC,2,1
2017-12-16,ligue-1,18,SM Caen,EA Guingamp,0,0
2017-12-16,ligue-1,18,ESTAC Troyes,Amiens SC,1,0
2017-12-16,ligue-1,18,Dijon FCO,Lille OSC,3,0
2017-12-16,ligue-1,18,Stade Rennais,Paris Saint-Germain,1,4
2017-12-16,ligue-1,18,Montpellier HSC,FC Metz,1,3
2017-12-17,ligue-1,18,FC Nantes,Angers SCO,1,0
2017-12-17,ligue-1,18,OGC Nice,Girondins Bordeaux,1,0
2017-12-17,ligue-1,18,Olympique Lyonnais,Olympique Marseille,2,0
2017-12-18,ligue-2,19,RC Lens,Tours FC,2,0
2017-12-20,ligue-1,19,Angers SCO,Dijon FCO,2,1
2017-12-20,national,17,Stade Lavallois,Vendée Les Herbiers,1,1
2017-12-20,national,17,SO Cholet,USL Dunkerque,2,4
2017-12-20,national,17,AS Béziers,FC Chambly,0,1
2017-12-20,national,17,US Avranches,Rodez AF,1,2
2017-12-20,national,17,Grenoble Foot 38,US Concarneau,0,0
2017-12-20,ligue-1,19,Amiens SC,FC Nantes,0,1
2017-12-20,national,17,Marseille Consolat,US Boulogne,1,0
2017-12-20,ligue-1,19,Lille OSC,OGC Nice,1,1
2017-12-20,ligue-1,19,Olympique Marseille,ESTAC Troyes,3,1
2017-12-20,ligue-1,19,Girondins Bordeaux,Montpellier HSC,0,2
2017-12-20,ligue-1,19,Toulouse FC,Olympique Lyonnais,1,2
2017-12-20,ligue-1,19,FC Metz,RC Strasbourg,3,0
2017-12-20,ligue-1,19,EA Guingamp,AS Saint-Étienne,2,1
2017-12-20,ligue-1,19,AS Monaco,Stade Rennais,2,1
2017-12-20,ligue-1,19,Paris Saint-Germain,SM Caen,3,1
2018-01-06,national,17,AS Lyon Duchère,Red Star FC,0,0
2018-01-06,national,16,Rodez AF,Marseille Consolat,1,2
2018-01-12,national,18,Rodez AF,Grenoble Foot 38,0,2
2018-01-12,national,18,Pau FC,AS Lyon Duchère,1,1
2018-01-12,national,18,Vendée Les Herbiers,FC Chambly,1,3
2018-01-12,national,18,USL Dunkerque,US Avranches,2,2
2018-01-12,national,18,US Créteil-Lusitanos,Marseille Consolat,1,1
2018-01-12,national,18,US Concarneau,AS Béziers,3,1
2018-01-12,national,18,Entente SSG,Stade Lavallois,1,1
2018-01-12,ligue-2,20,Tours FC,Clermont Foot 63,0,0
2018-01-12,ligue-2,20,Valenciennes FC,LB Châteauroux,1,2
2018-01-12,ligue-2,20,US Orléans,Stade de Reims,0,2
2018-01-12,ligue-2,20,Chamois Niortais,AS Nancy Lorraine,0,0
2018-01-12,ligue-2,20,Nîmes Olympique,RC Lens,0,1
2018-01-12,ligue-2,20,Stade Brestois 29,AC Ajaccio,2,3
2018-01-12,ligue-2,20,Paris FC,FC Bourg-Péronnas,2,0
2018-01-12,ligue-2,20,AJ Auxerre,Havre AC,1,1
2018-01-12,ligue-1,20,RC Strasbourg,EA Guingamp,0,2
2018-01-12,ligue-2,20,FC Sochaux,US Quevilly-Rouen,0,1
2018-01-13,national,18,Red Star FC,SO Cholet,1,0
2018-01-13,ligue-2,20,FC Lorient,Gazélec FC Ajaccio,4,1
2018-01-13,ligue-1,20,SM Caen,Lille OSC,0,1
2018-01-13,ligue-1,20,OGC Nice,Amiens SC,1,0
2018-01-13,ligue-1,20,ESTAC Troyes,Girondins Bordeaux,0,1
2018-01-13,ligue-1,20,Dijon FCO,FC Metz,1,1
2018-01-13,ligue-1,20,Stade Rennais,Olympique Marseille,0,3
2018-01-13,ligue-1,20,Montpellier HSC,AS Monaco,0,0
2018-01-14,ligue-1,20,AS Saint-Étienne,Toulouse FC,2,0
2018-01-14,ligue-1,20,Olympique Lyonnais,Angers SCO,1,1
2018-01-14,ligue-1,20,FC Nantes,Paris Saint-Germain,0,1
2018-01-16,ligue-2,21,Clermont Foot 63,Valenciennes FC,3,0
2018-01-16,ligue-2,21,Gazélec FC Ajaccio,Stade Brestois 29,1,1
2018-01-16,ligue-2,21,Stade de Reims,Tours FC,1,0
2018-01-16,ligue-2,21,AS Nancy Lorraine,Nîmes Olympique,0,2
2018-01-16,ligue-2,21,Havre AC,Paris FC,1,1
2018-01-16,ligue-2,21,LB Châteauroux,FC Lorient,3,1
2018-01-16,ligue-2,21,AJ Auxerre,Chamois Niortais,5,0
2018-01-16,ligue-2,21,AC Ajaccio,US Orléans,1,1
2018-01-16,ligue-1,21,AS Monaco,OGC Nice,2,2
2018-01-16,ligue-1,21,Olympique Marseille,RC Strasbourg,2,0
2018-01-16,ligue-1,21,Girondins Bordeaux,SM Caen,0,2
2018-01-16,ligue-2,21,FC Bourg-Péronnas,US Quevilly-Rouen,3,5
2018-01-17,ligue-1,21,Paris Saint-Germain,Dijon FCO,8,0
2018-01-17,ligue-1,21,Angers SCO,ESTAC Troyes,3,1
2018-01-17,ligue-1,21,Lille OSC,Stade Rennais,1,2
